CustomerID,recency_days,frequency,monetary,country,R_score,F_score,M_score,rfm_score,segment
17286,22,3,395.48,United Kingdom,4,3,2,9,Potential
17287,26,21,4111.96,United Kingdom,4,5,5,14,VIP
17288,9,11,2499.98,United Kingdom,5,5,4,14,VIP
17289,32,9,2079.39,United Kingdom,4,5,4,13,VIP
17290,4,8,1440.96,United Kingdom,5,5,4,14,VIP
17291,308,1,550.8,United Kingdom,2,2,2,6,At-Risk
17292,472,2,271.75,United Kingdom,1,3,1,5,At-Risk
17293,8,17,3774.23,United Kingdom,5,5,5,15,VIP
17294,669,2,467.79,United Kingdom,1,3,2,6,At-Risk
17295,29,3,556.95,United Kingdom,4,3,2,9,Potential
17296,730,1,338.13,United Kingdom,1,2,2,5,At-Risk
17297,17,1,131.78,United Kingdom,5,2,1,8,Potential
17298,101,5,941.66,United Kingdom,3,4,3,10,Loyal
17299,12,6,1016.08,United Kingdom,5,4,3,12,Loyal
17300,391,2,393.64,United Kingdom,2,3,2,7,Potential
17301,21,2,330.43,United Kingdom,4,3,2,9,Potential
17302,15,5,1135.63,United Kingdom,5,4,3,12,Loyal
17303,361,1,250.04,United Kingdom,2,2,1,5,At-Risk
17304,534,1,111.5,United Kingdom,1,2,1,4,At-Risk
17305,649,1,2135.46,United Kingdom,1,2,4,7,Potential
17306,11,21,9782.35,United Kingdom,5,5,5,15,VIP
17307,395,11,3999.89,United Kingdom,2,5,5,12,Loyal
17308,393,2,4511.76,United Kingdom,2,3,5,10,Loyal
17309,95,3,330.59,United Kingdom,3,3,2,8,Potential
17310,387,2,1025.1,United Kingdom,2,3,3,8,Potential
17311,78,6,3566.56,United Kingdom,3,4,5,12,Loyal
17312,139,3,644.3,United Kingdom,3,3,3,9,Potential
17313,31,1,2328.84,United Kingdom,4,2,4,10,Loyal
17314,25,17,4904.43,United Kingdom,4,5,5,14,VIP
17315,2,41,9610.52,United Kingdom,5,5,5,15,VIP
17316,420,1,124.45,United Kingdom,1,2,1,4,At-Risk
17317,46,3,2600.34,United Kingdom,4,3,4,11,Loyal
17318,725,1,164.28,United Kingdom,1,2,1,4,At-Risk
17319,669,1,29.1,United Kingdom,1,2,1,4,At-Risk
17320,100,6,2895.77,United Kingdom,3,4,4,11,Loyal
17321,8,6,1741.18,United Kingdom,5,4,4,13,VIP
17322,376,5,922.59,United Kingdom,2,4,3,9,Potential
17323,15,12,1562.19,United Kingdom,5,5,4,14,VIP
17324,18,12,2301.87,United Kingdom,5,5,4,14,VIP
17325,280,3,609.57,United Kingdom,2,3,2,7,Potential
17326,408,2,321.95,United Kingdom,2,3,2,7,Potential
17327,410,2,152.35,United Kingdom,1,3,1,5,At-Risk
17328,673,1,104.7,United Kingdom,1,2,1,4,At-Risk
17329,14,5,1004.43,United Kingdom,5,4,3,12,Loyal
17330,23,4,423.8,United Kingdom,4,4,2,10,Loyal
17331,124,1,175.2,United Kingdom,3,2,1,6,At-Risk
17332,528,5,827.77,United Kingdom,1,4,3,8,Potential
17333,86,1,494.25,United Kingdom,3,2,2,7,Potential
17334,302,3,635.15,United Kingdom,2,3,3,8,Potential
17335,384,2,508.0,United Kingdom,2,3,2,7,Potential
17336,472,1,81.12,United Kingdom,1,2,1,4,At-Risk
17337,151,4,2026.42,United Kingdom,3,4,4,11,Loyal
17338,17,17,12133.78,United Kingdom,5,5,5,15,VIP
17339,94,3,362.36,United Kingdom,3,3,2,8,Potential
17340,30,18,22404.82,United Kingdom,4,5,5,14,VIP
17341,157,5,1889.83,United Kingdom,3,4,4,11,Loyal
17342,380,4,1227.54,United Kingdom,2,4,3,9,Potential
17343,355,6,1259.94,United Kingdom,2,4,4,10,Loyal
17344,46,2,468.11,United Kingdom,4,3,2,9,Potential
17345,15,10,1604.68,United Kingdom,5,5,4,14,VIP
17346,4,26,5315.8,United Kingdom,5,5,5,15,VIP
17347,86,1,228.96,United Kingdom,3,2,1,6,At-Risk
17348,15,9,2464.31,United Kingdom,5,5,4,14,VIP
17349,179,5,852.25,United Kingdom,3,4,3,10,Loyal
17350,8,7,1906.04,United Kingdom,5,4,4,13,VIP
17351,36,12,1964.38,United Kingdom,4,5,4,13,VIP
17352,696,1,36.25,United Kingdom,1,2,1,4,At-Risk
17353,129,4,3242.0,United Kingdom,3,4,5,12,Loyal
17354,51,4,3143.46,United Kingdom,4,4,5,13,VIP
17355,386,1,285.11,United Kingdom,2,2,1,5,At-Risk
17356,312,5,946.47,United Kingdom,2,4,3,9,Potential
17357,24,2,388.14,United Kingdom,4,3,2,9,Potential
17358,303,5,866.05,United Kingdom,2,4,3,9,Potential
17359,11,2,284.46,United Kingdom,5,3,1,9,Potential
17360,17,6,1231.38,United Kingdom,5,4,3,12,Loyal
17361,49,5,880.64,United Kingdom,4,4,3,11,Loyal
17362,239,7,1024.04,United Kingdom,2,4,3,9,Potential
17363,395,3,940.86,United Kingdom,2,3,3,8,Potential
17364,1,27,11711.95,United Kingdom,5,5,5,15,VIP
17365,13,15,8219.94,United Kingdom,5,5,5,15,VIP
17366,432,2,1096.24,United Kingdom,1,3,3,7,Potential
17367,238,1,168.4,United Kingdom,2,2,1,5,At-Risk
17368,23,14,2826.14,United Kingdom,4,5,4,13,VIP
17369,456,1,979.2,United Kingdom,1,2,3,6,At-Risk
17370,73,4,446.18,United Kingdom,3,4,2,9,Potential
17371,17,6,658.55,United Kingdom,5,4,3,12,Loyal
17372,41,27,4346.71,United Kingdom,4,5,5,14,VIP
17373,40,7,1167.5,United Kingdom,4,4,3,11,Loyal
17374,219,3,727.11,United Kingdom,2,3,3,8,Potential
17375,199,4,660.55,United Kingdom,2,4,3,9,Potential
17376,71,4,453.64,United Kingdom,3,4,2,9,Potential
17377,24,78,18314.37,United Kingdom,4,5,5,14,VIP
17378,374,1,10.95,United Kingdom,2,2,1,5,At-Risk
17379,11,1,404.66,United Kingdom,5,2,2,9,Potential
17380,434,3,645.0,United Kingdom,1,3,3,7,Potential
17381,9,38,40002.37,United Kingdom,5,5,5,15,VIP
17382,65,8,902.28,United Kingdom,3,5,3,11,Loyal
17383,4,2,309.99,United Kingdom,5,3,2,10,Loyal
17384,19,3,507.55,United Kingdom,5,3,2,10,Loyal
17385,15,1,261.11,United Kingdom,5,2,1,8,Potential
17386,8,7,2812.77,United Kingdom,5,4,4,13,VIP
17387,20,2,784.11,United Kingdom,4,3,3,10,Loyal
17388,78,11,2691.57,United Kingdom,3,5,4,12,Loyal
17389,1,61,57224.68,United Kingdom,5,5,5,15,VIP
17390,421,1,149.3,United Kingdom,1,2,1,4,At-Risk
17391,164,2,508.8,United Kingdom,3,3,2,8,Potential
17392,307,3,620.56,United Kingdom,2,3,3,8,Potential
17393,411,2,381.15,United Kingdom,1,3,2,6,At-Risk
17394,219,1,203.87,United Kingdom,2,2,1,5,At-Risk
17395,508,1,97.5,United Kingdom,1,2,1,4,At-Risk
17396,39,13,8789.1,United Kingdom,4,5,5,14,VIP
17397,22,3,1233.18,United Kingdom,4,3,4,11,Loyal
17398,115,3,653.38,United Kingdom,3,3,3,9,Potential
17400,126,8,4677.05,United Kingdom,3,5,5,13,VIP
17401,541,1,114.85,United Kingdom,1,2,1,4,At-Risk
17402,5,22,5061.18,United Kingdom,5,5,5,15,VIP
17403,36,2,400.57,United Kingdom,4,3,2,9,Potential
17404,4,21,47638.12,Sweden,5,5,5,15,VIP
17405,1,3,1031.41,United Kingdom,5,3,3,11,Loyal
17406,333,13,4905.05,United Kingdom,2,5,5,12,Loyal
17407,412,1,552.9,United Kingdom,1,2,2,5,At-Risk
17408,163,3,316.09,United Kingdom,3,3,2,8,Potential
17409,185,10,7793.51,United Kingdom,3,5,5,13,VIP
17410,16,5,1214.72,United Kingdom,5,4,3,12,Loyal
17411,12,5,1425.38,United Kingdom,5,4,4,13,VIP
17412,3,16,4417.52,United Kingdom,5,5,5,15,VIP
17413,405,2,560.14,United Kingdom,2,3,2,7,Potential
17414,44,6,2249.52,United Kingdom,4,4,4,12,Loyal
17415,80,1,507.84,United Kingdom,3,2,2,7,Potential
17416,30,22,17298.45,United Kingdom,4,5,5,14,VIP
17417,549,1,164.18,United Kingdom,1,2,1,4,At-Risk
17418,42,3,670.06,United Kingdom,4,3,3,10,Loyal
17419,11,18,6500.52,United Kingdom,5,5,5,15,VIP
17420,50,6,1084.43,United Kingdom,4,4,3,11,Loyal
17421,386,3,1059.41,United Kingdom,2,3,3,8,Potential
17422,16,11,3594.76,United Kingdom,5,5,5,15,VIP
17423,46,3,1118.95,United Kingdom,4,3,3,10,Loyal
17425,19,2,759.17,United Kingdom,5,3,3,11,Loyal
17426,8,13,8077.77,United Kingdom,5,5,5,15,VIP
17427,72,1,100.8,United Kingdom,3,2,1,6,At-Risk
17428,1,45,31819.76,United Kingdom,5,5,5,15,VIP
17429,128,5,1357.46,United Kingdom,3,4,4,11,Loyal
17430,33,4,735.17,United Kingdom,4,4,3,11,Loyal
17431,313,1,403.3,United Kingdom,2,2,2,6,At-Risk
17432,18,9,1751.39,United Kingdom,5,5,4,14,VIP
17433,88,2,569.96,United Kingdom,3,3,2,8,Potential
17434,2,7,2373.82,United Kingdom,5,4,4,13,VIP
17435,411,1,331.35,United Kingdom,1,2,2,5,At-Risk
17436,2,5,534.06,United Kingdom,5,4,2,11,Loyal
17437,530,1,373.17,United Kingdom,1,2,2,5,At-Risk
17438,254,5,1422.77,United Kingdom,2,4,4,10,Loyal
17439,656,1,325.74,United Kingdom,1,2,2,5,At-Risk
17440,157,4,323.58,United Kingdom,3,4,2,9,Potential
17441,732,1,293.35,United Kingdom,1,2,2,5,At-Risk
17442,37,15,4620.3,United Kingdom,4,5,5,14,VIP
17443,220,1,534.24,Canada,2,2,2,6,At-Risk
17444,152,2,2389.1,Canada,3,3,4,10,Loyal
17446,177,2,120.9,United Kingdom,3,3,1,7,Potential
17447,40,2,541.53,United Kingdom,4,3,2,9,Potential
17448,529,41,14481.97,United Kingdom,1,5,5,11,Loyal
17449,2,13,4948.15,United Kingdom,5,5,5,15,VIP
17450,8,51,246973.09,United Kingdom,5,5,5,15,VIP
17451,1,7,1721.4,United Kingdom,5,4,4,13,VIP
17453,18,2,486.72,United Kingdom,5,3,2,10,Loyal
17454,192,10,1547.94,United Kingdom,2,5,4,11,Loyal
17455,204,1,131.7,United Kingdom,2,2,1,5,At-Risk
17456,365,2,1225.42,United Kingdom,2,3,3,8,Potential
17457,127,14,5984.81,United Kingdom,3,5,5,13,VIP
17458,15,2,529.58,United Kingdom,5,3,2,10,Loyal
17459,43,2,657.3,United Kingdom,4,3,3,10,Loyal
17460,94,16,2228.27,United Kingdom,3,5,4,12,Loyal
17461,23,3,757.46,United Kingdom,4,3,3,10,Loyal
17462,60,2,675.69,United Kingdom,3,3,3,9,Potential
17463,16,7,2557.91,United Kingdom,5,4,4,13,VIP
17464,158,3,1000.94,United Kingdom,3,3,3,9,Potential
17465,426,7,2542.79,United Kingdom,1,4,4,9,Potential
17466,10,2,763.28,United Kingdom,5,3,3,11,Loyal
17467,395,1,102.6,United Kingdom,2,2,1,5,At-Risk
17468,10,3,194.8,United Kingdom,5,3,1,9,Potential
17469,16,17,5051.25,United Kingdom,5,5,5,15,VIP
17470,45,11,2804.87,United Kingdom,4,5,4,13,VIP
17471,475,1,321.65,United Kingdom,1,2,2,5,At-Risk
17472,191,4,935.1,United Kingdom,2,4,3,9,Potential
17473,409,2,607.0,United Kingdom,2,3,2,7,Potential
17474,600,1,1047.0,United Kingdom,1,2,3,6,At-Risk
17475,79,1,194.37,United Kingdom,3,2,1,6,At-Risk
17476,396,2,489.86,United Kingdom,2,3,2,7,Potential
17477,613,2,1144.3,United Kingdom,1,3,3,7,Potential
17478,408,2,1272.8,United Kingdom,2,3,4,9,Potential
17479,633,1,389.26,United Kingdom,1,2,2,5,At-Risk
17480,78,2,902.03,United Kingdom,3,3,3,9,Potential
17481,4,4,1255.59,United Kingdom,5,4,4,13,VIP
17482,487,2,778.19,United Kingdom,1,3,3,7,Potential
17483,65,4,591.73,United Kingdom,3,4,2,9,Potential
17484,576,2,209.57,United Kingdom,1,3,1,5,At-Risk
17486,261,1,396.87,United Kingdom,2,2,2,6,At-Risk
17487,728,1,160.55,United Kingdom,1,2,1,4,At-Risk
17488,641,1,336.5,United Kingdom,1,2,2,5,At-Risk
17489,59,2,376.64,United Kingdom,4,3,2,9,Potential
17490,1,9,2750.5,United Kingdom,5,5,4,14,VIP
17491,1,17,5981.07,United Kingdom,5,5,5,15,VIP
17492,248,3,1122.42,United Kingdom,2,3,3,8,Potential
17493,385,1,100.91,United Kingdom,2,2,1,5,At-Risk
17494,502,1,54.7,United Kingdom,1,2,1,4,At-Risk
17495,8,3,806.72,United Kingdom,5,3,3,11,Loyal
17496,359,4,1412.89,United Kingdom,2,4,4,10,Loyal
17497,390,2,287.25,United Kingdom,2,3,1,6,At-Risk
17498,76,1,272.22,United Kingdom,3,2,1,6,At-Risk
17499,290,2,1341.39,United Kingdom,2,3,4,9,Potential
17500,17,3,1138.0,United Kingdom,5,3,3,11,Loyal
17501,221,2,288.6,United Kingdom,2,3,1,6,At-Risk
17502,9,4,689.1,United Kingdom,5,4,3,12,Loyal
17503,3,2,558.96,United Kingdom,5,3,2,10,Loyal
17504,206,18,9565.12,United Kingdom,2,5,5,12,Loyal
17505,162,5,2435.48,United Kingdom,3,4,4,11,Loyal
17506,76,1,302.2,United Kingdom,3,2,2,7,Potential
17507,262,2,605.58,United Kingdom,2,3,2,7,Potential
17508,281,8,4579.23,Greece,2,5,5,12,Loyal
17509,58,8,6115.14,United Kingdom,4,5,5,14,VIP
17510,25,2,514.56,United Kingdom,4,3,2,9,Potential
17511,3,60,175603.55,United Kingdom,5,5,5,15,VIP
17512,29,18,5467.82,United Kingdom,4,5,5,14,VIP
17513,72,3,1158.8,United Kingdom,3,3,3,9,Potential
17514,128,2,542.83,United Kingdom,3,3,2,8,Potential
17515,31,9,1617.46,United Kingdom,4,5,4,13,VIP
17516,15,6,957.55,United Kingdom,5,4,3,12,Loyal
17517,309,1,153.94,United Kingdom,2,2,1,5,At-Risk
17518,426,2,329.42,United Kingdom,1,3,2,6,At-Risk
17519,17,15,5109.47,United Kingdom,5,5,5,15,VIP
17520,54,1,546.81,United Kingdom,4,2,2,8,Potential
17521,30,5,1278.06,United Kingdom,4,4,4,12,Loyal
17522,2,5,1066.15,United Kingdom,5,4,3,12,Loyal
17523,11,4,652.74,United Kingdom,5,4,3,12,Loyal
17524,361,3,539.14,United Kingdom,2,3,2,7,Potential
17525,360,3,1161.9,United Kingdom,2,3,3,8,Potential
17526,5,12,4166.04,United Kingdom,5,5,5,15,VIP
17527,54,4,939.37,United Kingdom,4,4,3,11,Loyal
17528,1,8,3628.5,United Kingdom,5,5,5,15,VIP
17529,610,2,1240.25,United Kingdom,1,3,4,8,Potential
17530,1,12,3136.92,United Kingdom,5,5,5,15,VIP
17531,190,3,1266.82,United Kingdom,2,3,4,9,Potential
17532,386,1,65.34,United Kingdom,2,2,1,5,At-Risk
17533,435,1,34.8,United Kingdom,1,2,1,4,At-Risk
17534,54,5,1668.83,United Kingdom,4,4,4,12,Loyal
17535,280,1,164.4,United Kingdom,2,2,1,5,At-Risk
17536,177,3,364.83,United Kingdom,3,3,2,8,Potential
17537,30,2,897.62,United Kingdom,4,3,3,10,Loyal
17538,26,1,98.42,United Kingdom,4,2,1,7,Potential
17539,628,3,1211.57,United Kingdom,1,3,3,7,Potential
17540,25,6,1590.6,United Kingdom,4,4,4,12,Loyal
17541,510,1,124.46,United Kingdom,1,2,1,4,At-Risk
17542,270,3,341.7,United Kingdom,2,3,2,7,Potential
17543,550,1,120.05,United Kingdom,1,2,1,4,At-Risk
17544,390,3,960.69,United Kingdom,2,3,3,8,Potential
17545,43,6,1448.54,United Kingdom,4,4,4,12,Loyal
17547,376,2,727.85,United Kingdom,2,3,3,8,Potential
17548,234,4,731.26,United Kingdom,2,4,3,9,Potential
17549,24,2,148.86,United Kingdom,4,3,1,8,Potential
17550,197,9,2547.64,United Kingdom,2,5,4,11,Loyal
17551,359,1,306.84,United Kingdom,2,2,2,6,At-Risk
17552,60,12,3085.29,United Kingdom,3,5,5,13,VIP
17553,130,4,3757.6,United Kingdom,3,4,5,12,Loyal
17554,1,5,1952.45,United Kingdom,5,4,4,13,VIP
17555,20,5,1057.74,United Kingdom,4,4,3,11,Loyal
17556,206,2,300.67,United Kingdom,2,3,2,7,Potential
17557,14,4,575.46,United Kingdom,5,4,2,11,Loyal
17558,393,1,259.17,United Kingdom,2,2,1,5,At-Risk
17559,513,1,167.62,United Kingdom,1,2,1,4,At-Risk
17560,95,8,1895.8,United Kingdom,3,5,4,12,Loyal
17561,19,4,722.34,United Kingdom,5,4,3,12,Loyal
17562,14,7,1122.38,United Kingdom,5,4,3,12,Loyal
17563,578,2,392.38,United Kingdom,1,3,2,6,At-Risk
17564,24,3,454.01,United Kingdom,4,3,2,9,Potential
17565,587,1,131.83,United Kingdom,1,2,1,4,At-Risk
17566,8,2,901.21,United Kingdom,5,3,3,11,Loyal
17567,7,9,5356.03,United Kingdom,5,5,5,15,VIP
17568,633,1,382.79,United Kingdom,1,2,2,5,At-Risk
17569,332,1,344.14,United Kingdom,2,2,2,6,At-Risk
17571,50,5,1702.5,United Kingdom,4,4,4,12,Loyal
17572,71,10,723.01,United Kingdom,3,5,3,11,Loyal
17573,29,3,380.6,United Kingdom,4,3,2,9,Potential
17574,243,1,185.65,United Kingdom,2,2,1,5,At-Risk
17575,667,1,171.7,United Kingdom,1,2,1,4,At-Risk
17576,8,41,9050.46,United Kingdom,5,5,5,15,VIP
17577,645,2,348.75,United Kingdom,1,3,2,6,At-Risk
17578,218,7,1047.33,United Kingdom,2,4,3,9,Potential
17579,5,4,753.28,United Kingdom,5,4,3,12,Loyal
17580,253,5,542.32,United Kingdom,2,4,2,8,Potential
17581,1,43,18757.75,United Kingdom,5,5,5,15,VIP
17582,236,5,1450.7,United Kingdom,2,4,4,10,Loyal
17583,560,1,135.95,United Kingdom,1,2,1,4,At-Risk
17584,7,6,5309.42,United Kingdom,5,4,5,14,VIP
17585,109,7,2093.3,United Kingdom,3,4,4,11,Loyal
17586,619,1,167.4,United Kingdom,1,2,1,4,At-Risk
17587,628,1,178.71,United Kingdom,1,2,1,4,At-Risk
17588,100,7,2939.55,United Kingdom,3,4,4,11,Loyal
17589,60,18,14018.2,United Kingdom,3,5,5,13,VIP
17590,2,3,1477.97,United Kingdom,5,3,4,12,Loyal
17591,73,8,2776.67,United Kingdom,3,5,4,12,Loyal
17592,739,1,148.3,United Kingdom,1,2,1,4,At-Risk
17593,4,11,8095.8,United Kingdom,5,5,5,15,VIP
17594,85,4,2497.88,United Kingdom,3,4,4,11,Loyal
17595,12,2,388.79,United Kingdom,5,3,2,10,Loyal
17596,23,13,4920.67,United Kingdom,4,5,5,14,VIP
17597,214,5,3484.09,United Kingdom,2,4,5,11,Loyal
17598,381,1,409.98,United Kingdom,2,2,2,6,At-Risk
17599,478,1,52.05,United Kingdom,1,2,1,4,At-Risk
17600,18,1,161.67,United Kingdom,5,2,1,8,Potential
17601,239,2,421.06,United Kingdom,2,3,2,7,Potential
17602,2,14,7451.13,United Kingdom,5,5,5,15,VIP
17603,78,4,1793.48,United Kingdom,3,4,4,11,Loyal
17604,217,6,945.93,United Kingdom,2,4,3,9,Potential
17605,590,1,160.75,United Kingdom,1,2,1,4,At-Risk
17606,737,1,87.3,United Kingdom,1,2,1,4,At-Risk
17607,376,1,333.81,United Kingdom,2,2,2,6,At-Risk
17608,33,4,498.53,United Kingdom,4,4,2,10,Loyal
17609,41,11,1881.8,United Kingdom,4,5,4,13,VIP
17610,540,5,1529.49,United Kingdom,1,4,4,9,Potential
17611,7,28,8321.98,United Kingdom,5,5,5,15,VIP
17612,53,18,5394.86,United Kingdom,4,5,5,14,VIP
17613,23,14,4559.15,United Kingdom,4,5,5,14,VIP
17614,57,1,390.07,United Kingdom,4,2,2,8,Potential
17615,130,6,733.2,United Kingdom,3,4,3,10,Loyal
17616,174,4,1060.8,United Kingdom,3,4,3,10,Loyal
17617,559,1,395.33,United Kingdom,1,2,2,5,At-Risk
17618,6,11,4073.24,United Kingdom,5,5,5,15,VIP
17619,312,1,218.52,United Kingdom,2,2,1,5,At-Risk
17620,60,1,81.44,United Kingdom,3,2,1,6,At-Risk
17621,21,6,3175.12,United Kingdom,4,4,5,13,VIP
17622,598,2,1130.21,United Kingdom,1,3,3,7,Potential
17623,33,7,2383.67,United Kingdom,4,4,4,12,Loyal
17624,15,4,1568.63,United Kingdom,5,4,4,13,VIP
17625,18,8,6067.8,United Kingdom,5,5,5,15,VIP
17626,603,1,254.0,United Kingdom,1,2,1,4,At-Risk
17627,479,1,296.36,United Kingdom,1,2,2,5,At-Risk
17628,81,1,75.75,United Kingdom,3,2,1,6,At-Risk
17629,6,10,2455.52,United Kingdom,5,5,4,14,VIP
17630,170,2,503.6,United Kingdom,3,3,2,8,Potential
17631,2,7,998.49,United Kingdom,5,4,3,12,Loyal
17633,31,7,2057.39,United Kingdom,4,4,4,12,Loyal
17634,36,9,2361.97,United Kingdom,4,5,4,13,VIP
17635,424,3,1265.58,United Kingdom,1,3,4,8,Potential
17636,19,1,285.56,United Kingdom,5,2,1,8,Potential
17637,31,2,547.06,United Kingdom,4,3,2,9,Potential
17638,647,2,842.4,United Kingdom,1,3,3,7,Potential
17639,276,6,615.17,United Kingdom,2,4,3,9,Potential
17640,87,6,3168.94,United Kingdom,3,4,5,12,Loyal
17642,120,5,1824.49,United Kingdom,3,4,4,11,Loyal
17643,373,2,541.25,United Kingdom,2,3,2,7,Potential
17644,1,20,6028.6,United Kingdom,5,5,5,15,VIP
17646,219,12,4149.79,United Kingdom,2,5,5,12,Loyal
17647,65,3,331.66,United Kingdom,3,3,2,8,Potential
17648,61,5,2216.37,United Kingdom,3,4,4,11,Loyal
17649,138,3,1578.89,United Kingdom,3,3,4,10,Loyal
17650,21,1,166.08,United Kingdom,4,2,1,7,Potential
17651,12,16,5703.52,United Kingdom,5,5,5,15,VIP
17652,25,12,4867.72,United Kingdom,4,5,5,14,VIP
17653,37,4,1207.56,United Kingdom,4,4,3,11,Loyal
17654,277,1,117.55,United Kingdom,2,2,1,5,At-Risk
17655,11,9,3652.48,United Kingdom,5,5,5,15,VIP
17656,73,5,1674.69,United Kingdom,3,4,4,11,Loyal
17657,430,1,126.0,United Kingdom,1,2,1,4,At-Risk
17658,26,2,595.42,United Kingdom,4,3,2,9,Potential
17659,17,14,3834.79,United Kingdom,5,5,5,15,VIP
17660,141,2,359.47,United Kingdom,3,3,2,8,Potential
17662,662,2,412.92,United Kingdom,1,3,2,6,At-Risk
17663,26,17,5175.83,United Kingdom,4,5,5,14,VIP
17664,19,4,1166.23,United Kingdom,5,4,3,12,Loyal
17665,493,1,563.1,United Kingdom,1,2,2,5,At-Risk
17666,4,5,2047.8,United Kingdom,5,4,4,13,VIP
17667,66,9,3950.7,United Kingdom,3,5,5,13,VIP
17668,1,2,347.75,United Kingdom,5,3,2,10,Loyal
17669,43,10,6142.35,United Kingdom,4,5,5,14,VIP
17670,228,1,205.7,United Kingdom,2,2,1,5,At-Risk
17671,16,5,2403.34,United Kingdom,5,4,4,13,VIP
17672,50,6,5663.74,United Kingdom,4,4,5,13,VIP
17673,2,13,4233.58,United Kingdom,5,5,5,15,VIP
17674,74,2,851.7,United Kingdom,3,3,3,9,Potential
17675,1,70,38259.6,United Kingdom,5,5,5,15,VIP
17676,4,10,2765.84,United Kingdom,5,5,4,14,VIP
17677,2,54,36692.91,United Kingdom,5,5,5,15,VIP
17678,264,2,599.76,United Kingdom,2,3,2,7,Potential
17679,53,7,3577.61,United Kingdom,4,4,5,13,VIP
17680,24,3,497.45,United Kingdom,4,3,2,9,Potential
17681,597,5,731.2,United Kingdom,1,4,3,8,Potential
17682,10,11,4456.78,United Kingdom,5,5,5,15,VIP
17683,386,3,819.01,United Kingdom,2,3,3,8,Potential
17684,44,1,239.41,United Kingdom,4,2,1,7,Potential
17685,17,12,5943.17,United Kingdom,5,5,5,15,VIP
17686,7,9,8296.81,United Kingdom,5,5,5,15,VIP
17687,421,1,432.68,United Kingdom,1,2,2,5,At-Risk
17688,394,1,304.2,United Kingdom,2,2,2,6,At-Risk
17689,388,2,317.08,United Kingdom,2,3,2,7,Potential
17690,30,20,7448.1,United Kingdom,4,5,5,14,VIP
17691,358,4,780.05,United Kingdom,2,4,3,9,Potential
17692,127,12,2960.44,United Kingdom,3,5,5,13,VIP
17693,137,1,200.47,United Kingdom,3,2,1,6,At-Risk
17694,142,3,1695.97,United Kingdom,3,3,4,10,Loyal
17695,132,5,1746.04,United Kingdom,3,4,4,11,Loyal
17696,38,27,7679.59,United Kingdom,4,5,5,14,VIP
17697,236,1,338.95,United Kingdom,2,2,2,6,At-Risk
17698,261,1,154.95,United Kingdom,2,2,1,5,At-Risk
17699,477,2,442.0,United Kingdom,1,3,2,6,At-Risk
17700,17,14,6679.97,United Kingdom,5,5,5,15,VIP
17701,253,1,417.95,United Kingdom,2,2,2,6,At-Risk
17702,30,6,3144.04,United Kingdom,4,4,5,13,VIP
17703,35,4,1094.84,United Kingdom,4,4,3,11,Loyal
17704,169,2,885.19,United Kingdom,3,3,3,9,Potential
17705,3,11,2083.9,United Kingdom,5,5,4,14,VIP
17706,4,31,20749.98,United Kingdom,5,5,5,15,VIP
17707,185,8,609.3,United Kingdom,3,5,2,10,Loyal
17708,188,4,887.93,United Kingdom,2,4,3,9,Potential
17709,170,5,671.01,United Kingdom,3,4,3,10,Loyal
17710,424,1,293.5,United Kingdom,1,2,2,5,At-Risk
17711,11,2,385.1,United Kingdom,5,3,2,10,Loyal
17712,45,1,522.91,United Kingdom,4,2,2,8,Potential
17713,382,4,1198.09,United Kingdom,2,4,3,9,Potential
17714,321,5,1410.18,United Kingdom,2,4,4,10,Loyal
17715,201,2,489.6,United Kingdom,2,3,2,7,Potential
17716,23,24,15956.97,United Kingdom,4,5,5,14,VIP
17717,421,1,376.92,United Kingdom,1,2,2,5,At-Risk
17718,232,2,439.18,United Kingdom,2,3,2,7,Potential
17719,38,15,5396.04,United Kingdom,4,5,5,14,VIP
17720,26,10,2768.91,United Kingdom,4,5,4,13,VIP
17721,659,1,307.21,United Kingdom,1,2,2,5,At-Risk
17722,96,5,4430.36,United Kingdom,3,4,5,12,Loyal
17723,127,7,3378.4,United Kingdom,3,4,5,12,Loyal
17724,71,3,1033.0,United Kingdom,3,3,3,9,Potential
17725,16,11,3439.08,United Kingdom,5,5,5,15,VIP
17726,395,7,1092.06,United Kingdom,2,4,3,9,Potential
17727,15,1,1060.25,United Kingdom,5,2,3,10,Loyal
17728,4,5,4238.76,United Kingdom,5,4,5,14,VIP
17729,596,1,438.65,United Kingdom,1,2,2,5,At-Risk
17730,3,20,7773.8,United Kingdom,5,5,5,15,VIP
17731,79,6,1708.99,United Kingdom,3,4,4,11,Loyal
17732,373,8,2470.39,United Kingdom,2,5,4,11,Loyal
17733,39,2,692.19,United Kingdom,4,3,3,10,Loyal
17734,54,6,1442.32,United Kingdom,4,4,4,12,Loyal
17735,2,26,17244.93,United Kingdom,5,5,5,15,VIP
17736,9,3,377.44,United Kingdom,5,3,2,10,Loyal
17737,9,2,168.24,United Kingdom,5,3,1,9,Potential
17738,19,13,4183.56,United Kingdom,5,5,5,15,VIP
17739,12,18,7730.59,United Kingdom,5,5,5,15,VIP
17740,389,6,426.9,United Kingdom,2,4,2,8,Potential
17741,407,2,101.1,United Kingdom,2,3,1,6,At-Risk
17742,113,11,2098.48,United Kingdom,3,5,4,12,Loyal
17743,448,1,229.2,United Kingdom,1,2,1,4,At-Risk
17744,4,7,2649.14,United Kingdom,5,4,4,13,VIP
