StockCode,Description,avg_price,min_price,max_price,price_std,total_units,total_revenue,num_customers,avg_revenue_per_unit,price_volatility_pct,suggested_discount_pct,optimal_price
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1.6204597701149424,1.08,1.65,0.086869429498195,1823,2406.03,64,1.32,5.4,5.4,1.54
85042,ANTIQUE LILY FAIRY LIGHTS,4.827622377622378,4.25,4.95,0.2663382838842308,2669,12085.95,142,4.53,5.5,5.5,4.84
85044,RED REINDEER STRING OF 20 LIGHTS,4.86923076923077,4.25,4.95,0.2280688155258947,131,605.75,26,4.62,4.7,4.7,4.89
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4.893243243243243,4.25,4.95,0.192375973979808,462,2127.3,60,4.6,3.9,3.9,4.87
85047,WHITE BEADED GARLAND STRING 20LIGHT,6.29975845410628,5.55,6.35,0.1945556041853553,996,6055.8,137,6.08,3.1,3.1,6.31
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,7.757860262008734,6.95,7.95,0.3944131253801543,2586,19091.7,309,7.38,5.1,5.1,7.74
85049A,TRADITIONAL CHRISTMAS RIBBONS,1.2683087027914617,1.06,2.46,0.1550538847543856,5975,7388.08,387,1.24,12.2,12.2,1.31
85049B,LUSH GREENS RIBBONS,1.2488307692307692,1.06,1.25,0.014881807220054,2102,2597.86,224,1.24,1.2,1.2,1.24
85049C,ROMANTIC PINKS RIBBONS,1.251721991701245,1.06,2.46,0.0564889323122641,2982,3699.07,303,1.24,4.5,4.5,1.24
85049D,BRIGHT BLUES RIBBONS,1.2495128205128203,1.06,1.25,0.0096210239872948,2331,2886.39,263,1.24,0.8,0.8,1.25
85049E,SCANDINAVIAN REDS RIBBONS,1.2690054495912808,1.06,2.46,0.1541263898096162,6112,7651.23,434,1.25,12.1,12.1,1.25
85049F,BABY BOOM RIBBONS,1.2493831168831169,1.06,1.25,0.0108262547636656,2104,2602.64,206,1.24,0.9,0.9,1.25
85049G,CHOCOLATE BOX RIBBONS,1.260386965376782,1.06,2.46,0.1232884991953162,3830,4656.75,288,1.22,9.8,9.8,1.24
85049H,URBAN BLACK RIBBONS,1.1877522935779816,0.42,2.46,0.2202491114117479,1636,1664.55,154,1.02,18.5,18.5,0.76
85050,FRENCH ENAMEL SOAP DISH WITH LID,2.1,2.1,2.1,0.0,48,100.8,1,2.1,0.0,0.0,2.1
85053,FRENCH ENAMEL CANDLEHOLDER,2.12486301369863,1.69,4.13,0.3021236093527671,1854,3686.19,185,1.99,14.2,14.2,2.15
85054,FRENCH ENAMEL POT W LID,2.861071428571429,1.25,5.79,0.6683781744558727,849,2101.61,107,2.48,23.4,23.4,1.88
85055,FRENCH ENAMEL UTENSIL HOLDER,3.7224137931034487,2.95,3.75,0.1468187105277336,327,1171.85,62,3.58,3.9,3.9,3.65
85059,FRENCH ENAMEL WATER BASIN,3.5231724137931035,1.25,7.46,0.812590767108064,537,1659.06,108,3.09,23.1,23.1,3.68
85060,WOOD FAN WITH FLOWER DESIGN,1.232027027027027,1.06,1.25,0.0559838462447464,1391,1638.43,53,1.18,4.5,4.5,1.23
85061W,WHITE JEWELLED HEART DECORATION,0.8508264462809917,0.64,1.63,0.0639654617206606,5990,4826.719999999999,201,0.81,7.5,7.5,0.83
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1.6487959866220734,1.45,2.46,0.1059309410849388,3804,6049.47,172,1.59,6.4,6.4,1.64
85063,CREAM SWEETHEART MAGAZINE RACK,16.726315789473684,14.95,16.95,0.6324279758594678,277,4489.15,104,16.21,3.8,3.8,16.66
85064,CREAM SWEETHEART LETTER RACK,5.3933333333333335,3.88,5.45,0.2481035640333604,1727,7676.47,172,4.44,4.6,4.6,5.39
85065,CREAM SWEETHEART TRAYS,12.51271186440678,9.95,12.75,0.7814657924117352,586,6785.5,162,11.58,6.2,6.2,12.55
85066,CREAM SWEETHEART MINI CHEST,12.659057279236276,7.93,24.96,0.6273682064690305,2997,35889.48,471,11.98,5.0,5.0,12.65
85067,CREAM SWEETHEART WALL CABINET,18.514099378881987,12.89,18.95,1.0711538591920915,480,7562.86,110,15.76,5.8,5.8,18.48
85068,CREAM SWEETHEART SHELF + HOOKS,7.7275,5.37,7.95,0.4696485007808653,923,6105.51,130,6.61,6.1,6.1,7.72
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1.209765625,0.38,2.95,1.1888812082428557,1846,1357.06,106,0.74,98.3,30.0,2.53
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1.029054054054054,0.38,2.95,1.1128283129940306,2399,1270.29,123,0.53,108.1,30.0,2.09
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1.1435,0.38,4.96,1.0840089967571789,1203,685.12,85,0.57,94.8,30.0,0.38
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1.1096666666666666,0.38,2.55,1.0241767864424778,844,497.64,78,0.59,92.3,30.0,0.38
85072,OCCASIONS GIFT CARD ASSORTMENT,0.55,0.55,0.55,0.0,120,66.0,1,0.55,0.0,0.0,0.55
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,0.3877011494252873,0.19,1.63,0.3188850531017199,2068,585.8,63,0.28,82.3,30.0,0.29
85079,EMBROIDERED REINDEER DECORATION,1.485,0.85,2.12,0.678843554457558,19,28.85,6,1.52,45.7,30.0,1.48
85080,PADDED RED HEART DECORATION,0.5282608695652175,0.42,1.25,0.2858106839073254,114,56.18,19,0.49,54.1,30.0,0.7
85081,PADDED HOLLY CHRISTMAS DECORATION,0.4545833333333333,0.42,1.25,0.1694230405425031,103,45.75,20,0.44,37.3,30.0,0.42
85084,HOLLY TOP CHRISTMAS STOCKING,0.8627272727272727,0.85,1.69,0.1033968524226394,607,556.27,53,0.92,12.0,12.0,0.85
85086A,CANDY SPOT HEART DECORATION,0.85,0.85,0.85,0.0,396,336.6,44,0.85,0.0,0.0,0.85
85087,CANDY SPOT CUSHION COVER,2.947142857142857,2.55,3.29,0.1173517301595021,113,325.11,21,2.88,4.0,4.0,2.55
85088,CANDY SPOT HAND BAG,2.1811111111111114,1.69,4.13,0.4294246797234126,273,563.77,38,2.07,19.7,19.7,2.64
85089,CANDY SPOT BUNNY,2.892857142857143,2.55,2.95,0.1434274331201274,92,264.2,15,2.87,5.0,5.0,2.95
85090,CANDY SPOT APRON,4.65,4.65,4.65,0.0,82,381.3,26,4.65,0.0,0.0,4.65
85091,CANDY SPOT BREAD BASKETS,3.485714285714286,0.85,4.95,2.0387051482052723,337,487.35,14,1.45,58.5,30.0,2.02
85092,CANDY SPOT TEA COSY,2.6,1.25,3.35,1.0442148320075784,374,534.7,14,1.43,40.2,30.0,1.25
85093,CANDY SPOT EGG WARMER HARE,0.8929508196721311,0.38,1.25,0.4263267301897887,1045,693.99,57,0.66,47.7,30.0,0.53
85094,CANDY SPOT EGG WARMER RABBIT,0.5315909090909091,0.19,1.25,0.48946550431612,611,212.87,40,0.35,92.1,30.0,0.19
85095,THREE CANVAS LUGGAGE TAGS,2.18,0.65,4.13,0.9839623052646976,91,145.81,9,1.6,45.1,30.0,3.04
85096,HILDA CANDY SPOT RABBIT,3.75,3.75,3.75,0.0,143,536.25,42,3.75,0.0,0.0,3.75
85097B,BLUE ROCKING SINGING CANARY,3.75,3.75,3.75,0.0,102,382.5,25,3.75,0.0,0.0,3.75
85098B,BLUE FLYING SINGING CANARY,3.731176470588235,2.95,3.75,0.1219817683948232,328,1172.4,61,3.57,3.3,3.3,3.75
85099B,JUMBO BAG RED RETROSPOT,1.9724611398963727,1.65,4.13,0.1543750864475672,75759,136980.08,860,1.81,7.8,7.8,1.89
85099B,JUMBO BAG RED WHITE SPOTTY,1.9094080338266384,1.65,1.95,0.1027238589934554,13890,24345.3,321,1.75,5.4,5.4,1.89
85099B,RED RETROSPOT JUMBO BAG,1.902972972972973,1.65,1.95,0.1093673721530186,5334,9291.3,157,1.74,5.7,5.7,1.89
85099C,JUMBO  BAG BAROQUE BLACK WHITE,1.957178284182305,1.65,2.08,0.1146920776996415,29447,53168.34,506,1.81,5.9,5.9,1.92
85099F,JUMBO BAG STRAWBERRY,1.9572651222651225,1.65,4.13,0.1360629299540466,36098,64601.65,549,1.79,7.0,7.0,1.91
85103,SILVER T-LIGHT SETTING,6.619090909090909,5.95,6.75,0.29868398218204,250,1557.1,46,6.23,4.5,4.5,5.95
85104,SILVER GLASS T-LIGHT SET,2.9841818181818183,1.25,5.79,0.6383853791056717,335,912.53,40,2.72,21.4,21.4,2.55
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2.3952,0.85,2.55,0.4026759470931271,1030,1869.4,40,1.81,16.8,16.8,2.12
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2.2888888888888888,0.85,2.55,0.5606097172597635,1197,2189.61,56,1.83,24.5,24.5,2.1
85109,PINK BOUDOIR T-LIGHT HOLDER,0.69,0.07,0.85,0.3093826870702747,4203,462.15,17,0.11,44.8,30.0,0.59
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,0.4552631578947368,0.07,0.85,0.3477446128834689,11512,1124.68,17,0.1,76.4,30.0,0.13
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,0.418955223880597,0.29,1.25,0.3298352863878273,2896,898.4,50,0.31,78.7,30.0,0.29
85112,S/3 TEAR DROP CUT GLASS DECORATION,1.21875,0.5,1.25,0.1530931089239486,430,321.5,20,0.75,12.6,12.6,1.21
85113,POLKA DOT PISTACHIO PAIL,2.0906818181818183,1.69,2.1,0.0618098256384415,279,566.22,36,2.03,3.0,3.0,2.07
85114A,BLACK ENCHANTED FOREST PLACEMAT,1.6288235294117646,1.45,1.65,0.0619026071592242,1305,1997.25,46,1.53,3.8,3.8,1.6
85114B,IVORY ENCHANTED FOREST PLACEMAT,1.6427272727272728,1.45,1.65,0.0375526238303133,1793,2822.45,99,1.57,2.3,2.3,1.62
85114C,RED ENCHANTED FOREST PLACEMAT,1.64568345323741,1.45,1.65,0.0291684353843559,1001,1615.65,79,1.61,1.8,1.8,1.55
85116,BLACK CANDELABRA T-LIGHT HOLDER,1.3744262295081968,0.64,2.1,0.6954339762339388,1365,1362.86,40,1.0,50.6,30.0,1.72
85117,NIGHTINGALE COATHOOK WHITE,1.630487804878049,1.45,1.65,0.0600812458056669,321,500.05,29,1.56,3.7,3.7,1.62
85118,HEART T-LIGHT HOLDER,0.9123880597014926,0.38,1.25,0.4271579423750153,2105,1127.89,55,0.54,46.8,30.0,0.94
85119,WATERING CAN SINGLE HOOK PISTACHIO,1.6748717948717946,1.1,1.69,0.0944756107450013,412,564.12,36,1.37,5.6,5.6,1.49
85121B,RETRO LAUNDRY TUB PINK,8.5,8.5,8.5,0.0,60,510.0,27,8.5,0.0,0.0,8.5
85121C,RETRO LAUNDRY TUB PISTACHIO,8.5,8.5,8.5,0.0,85,722.5,39,8.5,0.0,0.0,8.5
85123A,CREAM HANGING HEART T-LIGHT HOLDER,2.892857142857143,2.55,2.95,0.151185789203691,57,155.35,7,2.73,5.2,5.2,2.89
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.870335842501448,1.9,5.79,0.2053587197816457,93640,252072.46,1490,2.69,7.2,7.2,2.89
85124A,PINK JUICY FRUIT PHOTO FRAME,2.530714285714285,2.1,2.55,0.0917987942924107,339,843.75,43,2.49,3.6,3.6,2.51
85124B,BLUE JUICY FRUIT PHOTO FRAME,2.544827586206896,2.1,2.55,0.0482450640677007,344,861.0,45,2.5,1.9,1.9,2.46
85124C,GREEN JUICY FRUIT PHOTO FRAME,2.541176470588235,2.1,2.55,0.0626998842143207,419,1036.05,51,2.47,2.5,2.5,2.55
85125,SMALL ROUND CUT GLASS CANDLESTICK,4.856666666666667,4.25,4.95,0.2406430778333151,271,1242.75,32,4.59,5.0,5.0,4.81
85126,LARGE ROUND CUTGLASS CANDLESTICK,6.702941176470588,5.95,6.75,0.1910660588884903,149,967.35,22,6.49,2.9,2.9,6.35
85127,SMALL SQUARE CUT GLASS CANDLESTICK,4.95,4.95,4.95,0.0,152,752.4,30,4.95,0.0,0.0,4.95
85128,PLANTPOT SINGLE HOOK PISTACHIO,1.395,1.1,1.69,0.4171930009000629,165,182.09,2,1.1,29.9,29.9,1.1
85129A,"WHITE PEARL BEADED HEART, SMALL",1.25,1.25,1.25,0.0,429,536.25,51,1.25,0.0,0.0,1.25
85129B,BEADED CRYSTAL HEART GREEN SMALL,1.3023076923076924,1.06,2.46,0.275952527748615,230,283.08,26,1.23,21.2,21.2,1.25
85129C,BEADED CRYSTAL HEART BLUE SMALL,1.316153846153846,1.06,2.46,0.2870004020367057,399,500.1,37,1.25,21.8,21.8,1.25
85129D,BEADED CRYSTAL HEART PINK SMALL,1.3430337078651686,1.06,2.46,0.3288146911614434,659,855.35,59,1.3,24.5,24.5,1.25
85130A,BEADED PEARL HEART WHITE LARGE,1.6475308641975308,1.45,1.65,0.0222222222222222,708,1165.8,59,1.65,1.3,1.3,1.65
85130B,BEADED CRYSTAL HEART GREEN LARGE,1.0622033898305083,0.79,3.29,0.480804167592709,875,805.0500000000001,50,0.92,45.3,30.0,0.79
85130C,BEADED CRYSTAL HEART BLUE  LARGE,1.1528125,0.79,1.65,0.4280760529892522,675,749.11,51,1.11,37.1,30.0,0.79
85130D,BEADED CRYSTAL HEART PINK LARGE,1.3238823529411765,0.79,1.65,0.4178633124589422,741,835.83,63,1.13,31.6,30.0,0.79
85131A,BEADED PEARL HEART WHITE ON STICK,1.057777777777778,0.38,1.25,0.3569208595753406,1424,1121.68,64,0.79,33.7,30.0,0.71
85131B,BEADED CRYSTAL HEART GREEN ON STICK,0.9276,0.38,1.25,0.3096675636872547,331,211.43,12,0.64,33.4,30.0,0.38
85131C,BEADED CRYSTAL HEART BLUE ON STICK,1.0007142857142857,0.38,1.25,0.3334991650989446,309,208.59,20,0.68,33.3,30.0,0.73
85131D,BEADED CRYSTAL HEART PINK ON STICK,0.77,0.38,1.25,0.3653586683270825,488,270.94,17,0.56,47.4,30.0,0.52
85131D,BEADED CRYSTAL HEART PINK\ON STICK,1.25,1.25,1.25,0.0,16,20.0,8,1.25,0.0,0.0,0.52
85132A,CHARLIE + LOLA BISCUITS TINS,5.76203947368421,1.95,9.95,3.909417113920814,1192,3970.2,98,3.33,67.8,30.0,8.07
85132B,CHARLIE AND LOLA TABLE TINS,4.499019607843137,1.95,9.95,3.61412917898406,895,2593.25,73,2.9,80.3,30.0,7.35
85132C,CHARLIE AND LOLA FIGURES TINS,3.877783505154639,1.95,9.95,3.3505102441109367,1921,4863.429999999999,144,2.53,86.4,30.0,7.62
85135A,YELLOW DRAGONFLY HELICOPTER,7.950000000000001,7.95,7.95,0.0,78,620.1,40,7.95,0.0,0.0,7.95
85135B,BLUE DRAGONFLY HELICOPTER,7.950000000000001,7.95,7.95,0.0,114,906.3,67,7.95,0.0,0.0,7.95
85135C,RED DRAGONFLY HELICOPTER,7.95,7.95,7.95,0.0,107,850.65,57,7.95,0.0,0.0,7.95
85136A,YELLOW SHARK HELICOPTER,7.95,7.95,7.95,0.0,98,779.1,64,7.95,0.0,0.0,7.95
85136B,BLUE SHARK HELICOPTER,7.95,7.95,7.95,0.0,49,389.55,39,7.95,0.0,0.0,7.95
85136C,RED SHARK HELICOPTER,7.95,7.95,7.95,0.0,132,1049.4,70,7.95,0.0,0.0,7.95
85141,JARDIN ETCHED GLASS FRUITBOWL,8.0075,3.95,10.75,3.3398542756052207,189,1336.95,57,7.07,41.7,30.0,3.95
85142,JARDIN ETCHED GLASS GINGER JAR,7.95,7.95,7.95,0.0,54,429.3,26,7.95,0.0,0.0,7.95
85144,JARDIN ETCHED GLASS BUTTER DISH,7.195454545454545,6.35,7.25,0.2180752580689019,70,485.9,25,6.94,3.0,3.0,1.95
85144,JARDIN ETCHED GLASS CHEESE DISH,3.7988372093023255,1.95,7.25,2.5558869575031835,221,579.35,37,2.62,67.3,30.0,1.95
85145,JARDIN ETCHED GLASS LARGE BELL JAR,9.22741935483871,3.95,12.75,4.286001219273381,92,813.0,27,8.84,46.4,30.0,10.95
85146,JARDIN ETCHED GLASS SMALL BELL JAR,5.191379310344828,1.95,5.95,1.5272564667635022,115,564.25,23,4.91,29.4,29.4,5.95
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,4.95,4.95,4.95,0.0,61,301.95,14,4.95,0.0,0.0,4.95
85150,LADIES & GENTLEMEN METAL SIGN,2.522869565217391,1.69,2.55,0.1174188504896057,8224,19220.28,369,2.34,4.7,4.7,2.51
85151,WELCOME METAL SIGN,1.25,1.25,1.25,0.0,44,55.0,8,1.25,0.0,0.0,1.25
85152,HAND OVER THE CHOCOLATE   SIGN,2.0815212527964206,1.4,5.0,0.2208330507458359,16404,31138.05,486,1.9,10.6,10.6,2.19
85159A,"BLACK TEA,COFFEE,SUGAR JARS",2.3316326530612246,1.25,6.35,1.5438957042424308,458,823.9,41,1.8,66.2,30.0,1.89
85159B,"WHITE TEA,COFFEE,SUGAR JARS",2.6544117647058822,1.25,6.35,1.7363913362762864,638,1236.1,53,1.94,65.4,30.0,1.95
85160A,WHITE BIRD GARDEN DESIGN MUG,1.1481818181818182,0.13,1.25,0.3295543363484399,8800,1323.2,20,0.15,28.7,28.7,0.69
85160B,BLACK BIRD GARDEN DESIGN MUG,0.7616129032258064,0.13,1.25,0.4549219476950126,6149,934.87,28,0.15,59.7,30.0,0.69
85161,ACRYLIC GEOMETRIC LAMP,18.75,16.95,18.95,0.6155870112510924,27,497.65,16,18.43,3.3,3.3,17.95
85162A,SILVER RETRODISC LAMPSHADE,3.2131578947368418,1.95,9.95,2.99707459706142,605,1211.75,14,2.0,93.3,30.0,3.55
85162B,BLACK RETRODISC LAMPSHADE,1.95,1.95,1.95,0.0,977,1905.15,5,1.95,0.0,0.0,1.95
85162C,WHITE RETRODISC LAMPSHADE,2.145121951219512,1.95,9.95,1.249390095108848,898,1775.1,11,1.98,58.2,30.0,1.95
85163A,WHITE BAROQUE WALL CLOCK,12.202380952380953,3.95,12.75,1.925469609521094,80,785.4,35,9.82,15.8,15.8,12.75
85163B,BLACK BAROQUE WALL CLOCK,12.177027027027028,3.95,12.75,2.0358793689226293,68,639.6,26,9.41,16.7,16.7,12.3
85164B,BLACK BAROQUE CUCKOO CLOCK,11.71341463414634,8.5,12.75,1.847769749936525,113,1134.75,27,10.04,15.8,15.8,10.32
85165,CANDY PINK FRENCH BOUDOIR CLOCK,9.95,9.95,9.95,0.0,16,159.2,9,9.95,0.0,0.0,9.95
85166A,WHITE METAL BAROQUE PHOTO FRAME,3.125,1.25,3.75,1.1572751247156894,72,120.0,8,1.67,37.0,30.0,3.04
85166B,BLACK METAL BAROQUE PHOTO FRAME,3.1048387096774195,1.25,3.75,1.112006807436423,501,798.75,28,1.59,35.8,30.0,2.08
85167A,WHITE GRAND BAROQUE PHOTO FRAME,3.5,1.25,4.25,1.3568010505999362,174,379.5,12,2.18,38.8,30.0,2.75
85167B,BLACK GRAND BAROQUE PHOTO FRAME,3.591785714285714,1.25,4.25,1.239338690435504,717,1408.65,38,1.96,34.5,30.0,2.0
85168A,WHITE BAROQUE CARRIAGE CLOCK,9.95,9.95,9.95,0.0,22,218.9,12,9.95,0.0,0.0,9.95
85168B,BLACK BAROQUE CARRIAGE CLOCK,9.690833333333332,8.29,9.95,0.5935956511813821,38,358.62,17,9.44,6.1,6.1,8.5
85169A,IVORY LOVE BIRD CANDLE,1.2076635514018692,0.42,2.46,0.2288221664254709,944,1037.82,79,1.1,18.9,18.9,0.99
85169B,BLACK LOVE BIRD CANDLE,1.2021153846153845,0.42,1.25,0.1954114466559288,333,356.49,31,1.07,16.3,16.3,1.08
85169C,EAU DE NIL LOVE BIRD CANDLE,1.2131578947368422,0.42,1.25,0.1419574596186971,397,429.97,27,1.08,11.7,11.7,1.16
85169D,PINK LOVE BIRD CANDLE,1.208888888888889,0.42,1.25,0.1743718886620075,374,413.98,39,1.11,14.4,14.4,1.19
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1.9685714285714289,0.85,2.1,0.323951694641083,800,1380.42,45,1.73,16.5,16.5,1.95
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,1.9089189189189189,0.85,2.1,0.4345418007241382,247,333.78000000000003,19,1.35,22.8,22.8,1.76
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1.988367346938776,0.85,4.13,0.5181149604526953,432,624.23,40,1.44,26.1,26.1,1.68
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2.110128205128205,0.85,4.13,0.8671261589629132,575,774.29,48,1.35,41.1,30.0,1.27
85172,HYACINTH BULB T-LIGHT CANDLES,0.4175342465753425,0.36,0.42,0.0119517214939863,4386,1775.88,110,0.4,2.9,2.9,0.41
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2.317961165048543,0.79,4.96,0.6500940493396818,954,1563.27,70,1.64,28.0,28.0,1.7
85174,S/4 CACTI CANDLES,4.917722007722008,1.95,10.79,1.0474105315708668,1353,5924.67,126,4.38,21.3,21.3,4.78
85175,CACTI T-LIGHT CANDLES,0.4163245823389021,0.27,0.83,0.0264728739382414,15654,6275.96,199,0.4,6.4,6.4,0.41
85176,SEWING SUSAN 21 NEEDLE SET,0.8787999999999999,0.64,1.63,0.1553980428581323,2418,1884.0,115,0.78,17.7,17.7,0.83
85177,BASKET OF FLOWERS SEWING KIT,0.8618421052631579,0.64,1.63,0.1049615672560122,1778,1453.16,87,0.82,12.2,12.2,0.81
85178,VICTORIAN SEWING KIT,1.2486397058823528,0.85,2.46,0.1486941521713281,5439,5958.79,177,1.1,11.9,11.9,1.18
85179A,GREEN BITTY LIGHT CHAIN,3.669310344827587,1.25,9.13,2.2313511778332287,143,299.91,24,2.1,60.8,30.0,2.38
85179B,WHITE BITTY LIGHT CHAIN,4.545,3.81,4.65,0.2813429333639752,241,1004.73,33,4.17,6.2,6.2,4.52
85179C,PINK BITTY LIGHT CHAIN,2.6100000000000003,1.25,4.65,1.7557524502806956,77,126.85,10,1.65,67.3,30.0,1.25
85180A,RED HEARTS LIGHT CHAIN,3.731194029850746,1.25,9.13,1.8128159263957608,553,1377.53,60,2.49,48.6,30.0,1.65
85180B,PINK HEARTS LIGHT CHAIN,3.8252941176470574,1.25,4.65,1.457071024857574,279,726.63,29,2.6,38.1,30.0,3.81
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2.109328358208955,0.75,3.75,1.1963944566410756,1497,2194.75,104,1.47,56.7,30.0,2.25
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2.0420886075949367,0.75,3.75,1.1707491497825315,1746,2651.0,124,1.52,57.3,30.0,2.75
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,2.95,2.95,2.95,0.0,14,41.3,7,2.95,0.0,0.0,2.95
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2.666818181818182,1.25,2.95,0.6216334820207824,1965,3728.65,159,1.9,23.3,23.3,2.08
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,3.062340425531915,2.55,5.79,0.5841761674654296,154,450.38,38,2.92,19.1,19.1,2.08
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,2.8318867924528304,0.42,2.95,0.4911213879549757,8295,4448.09,48,0.54,17.3,17.3,2.46
85185B,PINK HORSE SOCK PUPPET,2.939041095890411,2.55,2.95,0.0655199760759849,531,1535.25,102,2.89,2.2,2.2,2.79
85185B,PINK HORSE SOCK PUPPET KIT,2.95,2.95,2.95,0.0,44,129.8,13,2.95,0.0,0.0,2.79
85185C,COW  SOCK PUPPET,2.95,2.95,2.95,0.0,54,159.3,24,2.95,0.0,0.0,2.95
85185D,FROG SOCK PUPPET,2.933673469387755,2.55,2.95,0.0799659791606984,172,495.4,38,2.88,2.7,2.7,2.82
85185F,LION SOCK PUPPET,2.95,2.95,2.95,0.0,35,103.25,16,2.95,0.0,0.0,2.95
85186A,EASTER BUNNY GARLAND OF FLOWERS,0.42,0.42,0.42,0.0,1374,577.08,76,0.42,0.0,0.0,0.42
85186B,BUNNY BUNCH OF FLOWERS,0.42,0.42,0.42,0.0,14,5.88,2,0.42,0.0,0.0,0.42
85186C,BUNNY EGG GARLAND,0.42,0.42,0.42,0.0,1179,495.18,75,0.42,0.0,0.0,0.42
85187,S/12 MINI RABBIT EASTER,1.6456989247311826,1.45,1.65,0.0291695884464552,453,728.25,75,1.61,1.8,1.8,1.64
85188A,GREEN METAL SWINGING BUNNY,0.8484146341463413,0.72,0.85,0.01435609838973,905,766.13,67,0.85,1.7,1.7,0.84
85188B,PINK METAL SWINGING BUNNY,0.85,0.85,0.85,0.0,670,569.5,48,0.85,0.0,0.0,0.85
85189,HANGING BUTTERFLY  EGG,0.8456666666666667,0.72,0.85,0.023532643513521,1121,912.29,53,0.81,2.8,2.8,0.84
85190,PINK FLOWER HANGING HEART,0.85,0.85,0.85,0.0,135,114.75,14,0.85,0.0,0.0,0.85
85194L,HANGING SPRING FLOWER EGG LARGE,0.8464864864864864,0.72,0.85,0.02117668738146,1715,1401.59,93,0.82,2.5,2.5,0.85
85194S,HANGING SPRING FLOWER EGG SMALL,0.5456701030927835,0.19,0.65,0.1936325300692808,1680,783.8,84,0.47,35.5,30.0,0.65
85195,HANGING HEART BASKET,2.074375,1.69,2.1,0.1025,145,265.14,14,1.83,4.9,4.9,1.69
85196,EASTER BUNNIES ON A STICK,0.5401515151515153,0.42,0.55,0.0346628785809135,1536,783.9599999999999,59,0.51,6.4,6.4,0.54
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2.0605128205128205,0.25,2.1,0.2223014066935147,1671,963.66,63,0.58,10.8,10.8,2.01
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,0.8263414634146342,0.3,0.85,0.0958842035363744,3836,1431.44,37,0.37,11.6,11.6,0.79
85199L,LARGE HANGING IVORY & RED WOOD BIRD,0.6475510204081633,0.53,0.65,0.01701047788652,3392,2150.08,136,0.63,2.6,2.6,0.65
85199S,SMALL HANGING IVORY/RED WOOD BIRD,0.4314511041009463,0.36,0.83,0.0683191619272026,5447,2269.61,188,0.42,15.8,15.8,0.44
85200,BUNNY EGG BOX,1.2458333333333331,0.85,1.25,0.0408248290463862,1009,1256.45,81,1.25,3.3,3.3,1.24
85202,HANGING WOOD AND FELT HEART,0.4194392523364486,0.36,0.42,0.0058004189342739,753,314.82,79,0.42,1.4,1.4,0.42
85203,HANGING WOOD AND FELT BUTTERFLY,0.419,0.36,0.42,0.0077133519509567,1091,455.34,94,0.42,1.8,1.8,0.41
85204,HANGING WOOD AND FELT FLOWER,0.2956626506024096,0.12,0.42,0.1475010770616677,2156,365.64,69,0.17,49.9,30.0,0.12
85205A,IVORY FELT EASTER RABBIT GARLAND,2.55,2.55,2.55,0.0,66,168.3,21,2.55,0.0,0.0,2.55
85205B,PINK FELT EASTER RABBIT GARLAND,2.55,2.55,2.55,0.0,215,548.25,36,2.55,0.0,0.0,2.55
85206A,CREAM FELT EASTER EGG BASKET,1.6424657534246574,1.45,1.65,0.0381453477066873,2179,3487.35,234,1.6,2.3,2.3,1.64
85206B,PINK FELT EASTER EGG BASKET,1.6379518072289154,1.45,1.65,0.0477305324083741,1479,2311.55,138,1.56,2.9,2.9,1.64
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2.0937878787878788,1.69,2.1,0.0504675113015264,362,720.84,56,1.99,2.4,2.4,1.69
85211,S/4 GROOVY CAT MAGNETS,1.5056363636363637,0.79,1.65,0.3205941453935271,280,379.62,43,1.36,21.3,21.3,0.79
85212,MINI PAINTED GARDEN DECORATION,0.5124,0.21,0.85,0.2837167459266229,2803,1022.07,82,0.36,55.4,30.0,0.29
